N,P,K,temperature,humidity,ph,rainfall,season,district,soil_type,crop_price,water_availability,crop,fertilizer_used,soil_moisture,sunlight_hours,previous_crop
99.58,27.91,202.82,18.05,76.23,8.88,247.34,Rabi,Jamshedpur,Loamy,2100.95,1.98,chickpea,None,72.86,8.38,barley
114.21,129.06,137.95,23.2,36.35,7.66,286.28,Rabi,Bokaro,Loamy,1500.76,3.49,millet,Compost,25.62,7.23,chickpea
68.8,114.84,58.0,30.16,88.31,8.73,212.39,Kharif,Bokaro,Clayey,1699.64,5.47,maize,None,46.32,8.16,maize
28.7,41.98,166.37,22.82,66.32,5.57,129.42,Kharif,Hazaribagh,Loamy,1803.66,4.3,rice,Compost,73.6,4.64,chickpea
13.17,39.83,40.69,36.19,22.46,7.49,145.28,Rabi,Jamshedpur,Sandy,2000.99,2.71,wheat,Urea,19.48,6.06,cotton
116.71,29.06,36.89,23.97,54.97,8.64,60.72,Kharif,Ranchi,Clayey,1698.06,4.52,maize,Organic,32.88,10.49,barley
112.38,51.25,8.72,32.28,45.71,3.21,270.55,Rabi,Jamshedpur,Loamy,1500.5,3.34,millet,None,69.27,9.38,chickpea
79.01,68.76,22.31,21.66,57.73,5.43,228.28,Rabi,Ranchi,Loamy,1501.5,5.76,millet,Organic,27.89,7.17,groundnut
36.89,123.23,52.25,18.26,47.99,5.25,109.72,Rabi,Jamshedpur,Sandy,1598.82,4.67,barley,None,51.07,6.8,rice
56.14,127.78,58.48,39.86,43.48,9.58,22.26,Rabi,Dhanbad,Loamy,1902.18,3.37,lentil,Organic,72.92,8.35,barley
3.9,117.56,188.97,19.39,22.7,4.27,238.86,Kharif,Hazaribagh,Clayey,1700.76,4.46,maize,DAP,40.61,6.84,cotton
74.73,78.6,63.0,14.77,45.64,6.09,156.58,Zaid,Ranchi,Clayey,2995.32,6.63,sugarcane,Compost,76.21,1.84,maize
8.28,11.77,150.25,33.8,62.85,10.87,291.75,Kharif,Dhanbad,Sandy,3500.6,2.86,cotton,None,73.08,4.66,barley
50.3,70.57,105.98,26.04,51.6,5.8,190.74,Rabi,Ranchi,Loamy,1899.19,4.81,lentil,Compost,56.24,2.49,wheat
105.75,126.71,143.79,14.47,48.09,9.59,237.74,Rabi,Jamshedpur,Loamy,1901.07,3.86,lentil,Compost,58.01,6.38,cotton
77.49,98.13,184.18,29.34,68.8,5.63,102.35,Kharif,Dhanbad,Sandy,2201.89,4.85,groundnut,DAP,61.18,5.63,chickpea
59.84,14.27,26.86,19.61,65.52,11.27,183.6,Rabi,Ranchi,Loamy,2100.39,2.69,chickpea,Compost,32.15,2.99,sugarcane
95.11,20.56,51.41,34.5,52.49,3.46,270.68,Rabi,Bokaro,Loamy,2103.33,4.22,chickpea,DAP,20.6,7.94,barley
3.9,10.14,147.08,35.36,63.16,6.9,289.21,Kharif,Dhanbad,Sandy,3499.64,6.22,cotton,None,75.43,1.88,barley
63.85,118.39,104.87,15.16,87.9,11.26,275.06,Rabi,Bokaro,Loamy,1901.25,2.13,lentil,DAP,84.57,7.87,millet
103.45,31.78,131.21,36.81,47.17,6.93,103.2,Zaid,Hazaribagh,Clayey,3001.61,1.34,sugarcane,Organic,81.33,10.31,rice
109.62,88.8,206.08,32.4,76.7,11.22,46.47,Rabi,Hazaribagh,Loamy,2099.81,1.42,chickpea,Urea,52.18,8.42,lentil
128.06,135.37,146.61,17.43,81.08,6.45,128.71,Rabi,Bokaro,Loamy,1901.56,1.66,lentil,Organic,56.92,2.92,rice
131.05,92.77,111.0,41.81,61.81,5.6,148.37,Kharif,Bokaro,Sandy,2198.81,5.19,groundnut,DAP,35.43,7.9,maize
140.5,7.13,161.04,39.22,38.47,3.23,150.2,Kharif,Jamshedpur,Sandy,2199.15,1.19,groundnut,None,53.23,5.29,sugarcane
76.87,112.69,168.73,19.85,21.82,6.92,75.34,Rabi,Hazaribagh,Loamy,1497.38,3.4,millet,Compost,28.18,11.17,millet
15.06,125.9,153.34,18.63,28.03,8.66,249.09,Zaid,Hazaribagh,Clayey,3000.48,5.24,sugarcane,Urea,30.58,5.81,millet
21.84,7.42,137.31,41.53,88.3,10.19,173.21,Rabi,Hazaribagh,Loamy,2100.65,4.83,chickpea,DAP,72.14,6.54,lentil
130.36,127.23,173.57,33.04,30.97,7.75,215.52,Zaid,Dhanbad,Clayey,3002.36,3.23,sugarcane,Urea,60.2,6.55,rice
62.29,134.62,155.94,32.61,24.24,3.21,233.49,Rabi,Ranchi,Loamy,1901.58,4.38,lentil,None,39.28,12.79,lentil
137.72,126.3,121.66,26.69,75.33,7.17,259.77,Zaid,Ranchi,Clayey,2999.43,4.21,sugarcane,Urea,27.42,1.84,millet
89.27,16.15,169.77,24.87,28.64,7.5,267.7,Zaid,Jamshedpur,Clayey,2997.64,3.55,sugarcane,Urea,38.09,9.62,cotton
4.94,16.09,88.74,17.53,27.8,8.91,38.6,Kharif,Hazaribagh,Sandy,3500.87,3.58,cotton,Compost,24.65,7.55,groundnut
105.04,59.41,144.12,17.95,46.76,7.59,289.19,Rabi,Jamshedpur,Loamy,1902.22,8.47,lentil,DAP,66.13,2.48,groundnut
132.95,48.34,144.9,18.53,60.62,4.45,85.14,Kharif,Jamshedpur,Sandy,3501.51,5.62,cotton,Urea,79.39,7.06,cotton
57.27,82.47,57.57,37.9,33.78,5.95,111.2,Rabi,Jamshedpur,Sandy,2002.17,8.96,wheat,None,27.73,7.0,barley
40.19,79.45,48.67,20.6,86.57,3.09,283.76,Rabi,Hazaribagh,Loamy,1899.58,3.01,lentil,Organic,68.32,6.83,sugarcane
0.0,123.1,102.36,29.83,50.17,6.57,50.36,Rabi,Ranchi,Loamy,2099.07,3.83,chickpea,Organic,59.67,3.07,groundnut
117.74,74.98,50.83,37.93,46.15,9.38,199.96,Rabi,Dhanbad,Loamy,1898.53,1.34,lentil,DAP,78.19,3.6,rice
2.02,137.53,203.28,36.28,70.03,6.01,285.91,Rabi,Bokaro,Loamy,1499.89,2.38,millet,DAP,43.12,7.1,groundnut
58.27,111.72,111.33,35.03,50.3,9.91,172.17,Rabi,Bokaro,Loamy,1499.84,7.8,millet,None,30.86,6.61,wheat
127.05,12.2,30.88,25.67,21.93,7.38,253.09,Rabi,Hazaribagh,Sandy,2000.41,2.96,wheat,Organic,32.58,6.46,chickpea
108.19,114.47,170.89,37.7,35.0,2.99,29.86,Kharif,Bokaro,Sandy,2199.74,7.84,groundnut,DAP,57.25,5.0,cotton
27.03,103.02,70.4,30.26,39.57,3.11,247.56,Rabi,Bokaro,Sandy,1599.73,1.51,barley,Urea,30.74,4.6,cotton
17.4,113.52,147.19,18.08,52.85,5.29,259.7,Rabi,Bokaro,Sandy,1598.45,1.89,barley,DAP,25.12,8.05,lentil
14.84,63.15,22.96,37.02,79.42,4.35,88.29,Rabi,Jamshedpur,Sandy,2001.88,3.32,wheat,DAP,55.52,4.48,wheat
105.84,67.98,23.28,27.57,75.12,2.76,286.62,Zaid,Dhanbad,Clayey,3000.15,3.87,sugarcane,DAP,22.9,5.78,maize
117.04,72.79,208.36,24.48,55.45,4.97,246.58,Kharif,Hazaribagh,Sandy,2199.65,5.85,groundnut,Compost,26.21,1.22,cotton
1.39,108.08,72.39,36.45,73.48,4.17,215.97,Rabi,Hazaribagh,Sandy,1598.51,4.9,barley,Compost,38.56,9.85,sugarcane
113.96,24.31,166.71,37.44,78.06,5.72,228.51,Rabi,Bokaro,Sandy,1597.34,3.17,barley,Urea,45.05,8.42,barley
95.82,23.8,120.93,39.88,55.51,7.43,165.44,Rabi,Jamshedpur,Sandy,1602.62,3.73,barley,Urea,67.61,3.69,wheat
123.34,136.88,25.5,32.18,57.93,5.86,199.68,Zaid,Ranchi,Clayey,3001.11,3.36,sugarcane,Compost,74.67,4.48,groundnut
48.15,125.53,85.8,16.19,46.75,9.0,226.97,Rabi,Jamshedpur,Loamy,2096.75,2.17,chickpea,DAP,44.12,7.43,chickpea
0.0,52.63,37.98,34.29,65.1,3.18,30.23,Kharif,Jamshedpur,Clayey,1701.53,2.22,maize,DAP,68.82,4.64,wheat
64.57,134.8,113.45,22.46,21.44,6.57,32.76,Zaid,Ranchi,Clayey,3001.84,6.06,sugarcane,Organic,34.38,9.19,rice
134.64,70.55,83.36,41.41,68.63,8.21,75.85,Kharif,Hazaribagh,Sandy,3500.25,0.34,cotton,Urea,66.21,8.97,sugarcane
22.36,79.53,188.23,21.33,88.34,9.76,33.26,Kharif,Jamshedpur,Sandy,3503.2,7.23,cotton,Urea,29.76,8.92,chickpea
83.44,78.94,114.14,23.84,25.06,7.13,275.44,Rabi,Jamshedpur,Loamy,2100.43,3.31,chickpea,Urea,45.33,7.81,maize
103.48,125.12,123.99,29.01,73.03,7.79,99.41,Kharif,Ranchi,Clayey,1697.17,2.45,maize,Organic,26.94,7.93,cotton
114.2,22.58,134.07,17.71,49.12,6.05,225.59,Rabi,Bokaro,Loamy,2100.73,5.48,chickpea,Compost,49.99,6.73,barley
110.6,108.03,184.83,31.65,40.44,4.76,290.37,Rabi,Dhanbad,Loamy,1500.49,6.97,millet,Organic,55.15,6.66,lentil
54.72,140.53,102.73,35.74,27.63,5.34,121.49,Rabi,Dhanbad,Loamy,2098.79,6.24,chickpea,Compost,48.12,5.92,millet
114.17,77.51,55.15,14.13,32.99,4.28,133.68,Rabi,Dhanbad,Loamy,1901.15,5.0,lentil,Urea,46.53,7.55,groundnut
105.7,111.46,26.0,18.31,52.56,6.0,81.15,Kharif,Ranchi,Clayey,1696.66,6.17,maize,None,49.57,8.43,millet
11.32,66.08,106.22,16.04,83.89,3.12,185.39,Rabi,Hazaribagh,Sandy,2001.98,0.57,wheat,Organic,75.03,9.67,millet
65.38,15.43,29.15,33.12,43.55,7.59,138.24,Kharif,Hazaribagh,Clayey,1698.24,2.96,maize,DAP,23.4,10.34,millet
112.91,117.79,170.14,40.09,38.11,6.38,27.17,Kharif,Bokaro,Sandy,2198.03,2.18,groundnut,DAP,54.24,8.71,cotton
141.03,30.37,84.73,17.11,68.79,7.47,78.68,Rabi,Hazaribagh,Loamy,1899.77,6.45,lentil,DAP,43.03,11.33,millet
71.56,43.63,113.61,33.98,66.44,9.64,295.8,Rabi,Hazaribagh,Loamy,1500.87,3.23,millet,Urea,42.46,4.54,groundnut
71.96,15.25,66.64,21.22,61.14,8.55,220.54,Rabi,Jamshedpur,Sandy,2000.33,5.69,wheat,Compost,80.15,5.7,lentil
110.62,73.77,193.63,15.75,81.56,5.22,136.19,Rabi,Jamshedpur,Loamy,1498.51,5.07,millet,Urea,43.8,7.28,wheat
134.41,27.0,80.91,28.24,25.14,8.14,104.36,Rabi,Dhanbad,Loamy,1898.99,2.28,lentil,Urea,62.05,8.01,wheat
30.53,69.62,22.44,22.13,58.35,5.35,27.66,Rabi,Dhanbad,Sandy,1597.73,2.83,barley,DAP,78.34,8.03,millet
84.77,117.66,176.4,22.33,50.66,6.12,170.28,Rabi,Hazaribagh,Sandy,1999.55,6.59,wheat,DAP,30.63,9.58,lentil
108.6,108.37,24.29,14.27,51.63,1.37,80.39,Kharif,Ranchi,Clayey,1702.15,2.45,maize,None,51.44,6.15,millet
43.86,107.66,31.22,18.99,87.49,5.79,33.41,Kharif,Jamshedpur,Sandy,3499.99,4.25,cotton,None,53.23,1.62,rice
85.17,109.14,87.17,16.91,69.47,3.71,110.29,Rabi,Dhanbad,Sandy,1601.72,2.43,barley,None,62.23,12.26,maize
34.4,137.85,112.0,26.98,23.55,10.88,263.3,Rabi,Dhanbad,Sandy,2002.91,3.37,wheat,Organic,21.97,7.19,maize
50.63,4.96,187.07,38.53,46.0,8.36,290.67,Kharif,Ranchi,Clayey,1698.82,3.91,maize,Organic,40.77,6.96,lentil
139.79,28.24,36.31,31.25,38.06,6.19,85.37,Zaid,Ranchi,Clayey,2999.63,2.43,sugarcane,Urea,81.84,5.31,lentil
115.79,66.63,54.28,20.06,78.23,7.86,114.35,Kharif,Ranchi,Loamy,1804.34,2.08,rice,None,43.03,8.92,chickpea
129.52,10.46,73.75,21.01,21.94,6.62,262.39,Rabi,Dhanbad,Loamy,1502.89,4.57,millet,DAP,33.04,9.06,lentil
37.36,42.7,127.04,23.52,41.65,3.72,23.53,Rabi,Hazaribagh,Loamy,1896.66,2.31,lentil,Organic,31.34,11.76,groundnut
10.92,145.68,137.27,20.15,52.84,5.56,119.58,Kharif,Ranchi,Clayey,1700.77,2.38,maize,DAP,47.7,8.48,rice
93.39,93.46,54.71,23.67,60.59,3.93,103.16,Rabi,Bokaro,Sandy,1600.0,2.12,barley,None,49.57,13.03,barley
62.96,125.57,80.68,33.95,42.63,1.47,287.4,Kharif,Dhanbad,Clayey,1701.65,3.84,maize,None,35.74,7.5,rice
108.41,90.76,187.0,13.14,90.52,6.86,40.2,Kharif,Jamshedpur,Loamy,1798.51,5.89,rice,None,25.1,7.66,barley
31.92,64.42,194.15,27.18,23.24,7.58,88.02,Rabi,Jamshedpur,Loamy,2098.32,7.01,chickpea,Organic,60.67,4.25,wheat
50.9,53.04,37.05,38.21,46.92,6.1,235.44,Rabi,Bokaro,Loamy,2098.65,2.55,chickpea,Urea,75.05,7.23,barley
80.92,90.72,66.28,27.24,32.14,3.58,52.89,Rabi,Hazaribagh,Sandy,1598.86,8.3,barley,Compost,69.76,7.89,cotton
82.53,18.15,64.2,36.92,74.37,8.4,35.65,Kharif,Hazaribagh,Sandy,3501.63,1.99,cotton,Compost,46.02,6.93,chickpea
3.5,29.39,71.1,23.62,72.49,6.53,212.83,Rabi,Dhanbad,Sandy,1997.64,6.17,wheat,None,71.6,10.55,wheat
121.56,16.09,50.44,23.09,30.37,7.01,214.71,Rabi,Ranchi,Loamy,2098.75,2.56,chickpea,DAP,73.27,10.14,millet
117.1,117.33,117.27,30.47,52.77,8.47,290.52,Rabi,Dhanbad,Loamy,1496.42,2.26,millet,Organic,43.67,6.33,chickpea
110.64,31.32,167.78,20.9,61.33,4.87,301.79,Rabi,Bokaro,Loamy,1502.01,2.51,millet,Compost,65.76,8.5,maize
89.02,45.49,204.36,18.14,82.65,8.11,203.03,Kharif,Hazaribagh,Sandy,3502.54,3.9,cotton,DAP,54.21,7.13,sugarcane
12.73,64.59,133.45,33.6,59.34,3.99,116.17,Kharif,Dhanbad,Clayey,1699.35,5.16,maize,None,24.0,10.46,groundnut
1.38,67.06,124.33,22.76,57.68,3.05,123.73,Rabi,Jamshedpur,Sandy,1599.4,5.34,barley,Organic,22.86,10.1,chickpea
62.59,51.22,25.19,22.37,84.31,7.81,35.07,Rabi,Ranchi,Loamy,2100.91,2.11,chickpea,None,59.34,6.76,groundnut
40.62,19.96,78.73,23.23,68.83,8.57,150.62,Zaid,Ranchi,Clayey,3002.95,2.02,sugarcane,Organic,79.15,7.51,wheat
84.11,70.58,45.01,30.36,38.69,6.2,128.1,Rabi,Ranchi,Sandy,1600.82,2.17,barley,None,75.68,8.4,rice
112.14,72.64,113.15,24.9,76.69,7.79,283.5,Kharif,Jamshedpur,Clayey,1698.6,3.78,maize,Compost,22.48,9.86,rice
68.59,141.56,75.98,29.8,26.02,6.37,270.4,Kharif,Jamshedpur,Clayey,1696.76,3.58,maize,None,29.85,8.71,sugarcane
0.92,7.22,106.37,15.18,30.78,3.21,215.69,Rabi,Hazaribagh,Loamy,1897.77,2.1,lentil,Organic,41.44,9.6,lentil
108.71,65.89,182.91,24.92,86.15,10.11,128.1,Kharif,Bokaro,Clayey,1700.15,4.54,maize,Compost,56.55,10.02,millet
41.11,130.4,81.41,19.97,37.88,10.41,36.85,Rabi,Bokaro,Loamy,1898.69,8.53,lentil,Urea,28.5,8.81,lentil
105.23,86.2,118.46,29.47,71.77,8.63,211.87,Rabi,Bokaro,Loamy,2100.39,2.99,chickpea,Compost,25.68,5.73,cotton
96.27,135.08,183.44,19.09,41.91,7.3,167.53,Kharif,Dhanbad,Sandy,3498.89,3.13,cotton,Organic,59.38,6.7,chickpea
16.99,9.07,123.21,22.45,44.9,4.96,210.16,Kharif,Jamshedpur,Sandy,2197.88,5.12,groundnut,None,52.02,10.81,maize
96.22,88.67,128.33,32.24,25.02,3.24,59.62,Rabi,Hazaribagh,Sandy,1997.65,2.88,wheat,Urea,75.44,8.64,sugarcane
16.39,116.96,147.67,16.31,55.63,1.62,258.55,Rabi,Bokaro,Sandy,1603.12,5.34,barley,DAP,24.88,5.27,lentil
140.27,37.01,108.1,26.03,50.17,5.01,188.99,Rabi,Dhanbad,Loamy,2101.78,2.56,chickpea,Organic,24.72,8.56,wheat
82.6,36.27,110.64,26.33,68.85,10.71,260.45,Rabi,Ranchi,Loamy,1903.46,7.66,lentil,Compost,28.55,6.76,wheat
53.36,129.17,108.44,29.75,32.67,6.68,226.54,Kharif,Dhanbad,Sandy,2201.08,4.69,groundnut,Organic,70.63,4.68,wheat
113.18,94.86,27.27,24.62,28.97,6.84,135.26,Rabi,Ranchi,Loamy,2099.14,2.76,chickpea,Organic,58.97,7.2,lentil
43.62,40.91,165.81,27.2,79.44,7.84,67.78,Rabi,Dhanbad,Loamy,2102.65,2.82,chickpea,DAP,49.45,5.45,sugarcane
19.55,80.65,39.33,33.07,34.22,6.62,195.8,Rabi,Ranchi,Loamy,2099.93,2.97,chickpea,Urea,25.5,7.06,sugarcane
22.72,83.97,147.38,24.7,71.45,11.82,205.69,Kharif,Hazaribagh,Clayey,1700.44,6.75,maize,Urea,46.71,12.42,lentil
10.16,114.01,21.9,35.94,49.95,12.47,192.86,Kharif,Hazaribagh,Clayey,1699.91,1.46,maize,Organic,53.52,6.15,chickpea
13.28,110.17,98.53,32.02,37.51,6.02,101.32,Kharif,Jamshedpur,Sandy,2194.11,2.66,groundnut,None,32.45,6.19,millet
49.23,51.57,34.92,39.99,46.46,5.17,241.81,Rabi,Bokaro,Loamy,2103.21,2.88,chickpea,Urea,67.82,13.29,barley
23.8,43.36,167.49,17.0,32.28,7.34,223.06,Rabi,Jamshedpur,Loamy,1900.98,3.97,lentil,Organic,68.1,5.7,wheat
127.84,54.59,36.19,21.74,26.87,4.49,217.46,Zaid,Ranchi,Clayey,3000.66,3.46,sugarcane,Urea,61.07,5.11,maize
133.77,88.22,115.67,34.28,89.47,3.56,267.47,Rabi,Bokaro,Loamy,2099.88,1.02,chickpea,Urea,45.56,9.4,wheat
79.44,91.41,25.26,31.21,19.58,7.86,175.91,Zaid,Bokaro,Clayey,3000.33,3.2,sugarcane,None,60.38,6.03,chickpea
141.47,38.77,105.14,26.69,51.64,7.65,185.06,Rabi,Dhanbad,Loamy,2098.81,3.8,chickpea,Organic,23.52,8.97,wheat
83.94,51.31,133.48,28.87,50.98,8.0,97.88,Rabi,Ranchi,Sandy,1601.23,2.74,barley,Urea,56.16,6.87,groundnut
3.19,31.78,68.71,25.97,74.59,4.2,213.9,Rabi,Dhanbad,Sandy,1997.39,5.37,wheat,None,75.44,12.62,wheat
104.82,78.76,85.17,29.55,54.18,4.72,195.28,Rabi,Bokaro,Sandy,2000.37,5.84,wheat,Urea,45.82,4.94,groundnut
34.74,138.47,98.47,23.2,66.34,5.71,50.97,Rabi,Dhanbad,Sandy,2001.12,3.84,wheat,None,27.82,6.9,sugarcane
83.14,51.14,9.56,30.02,41.19,3.89,58.72,Kharif,Bokaro,Loamy,1799.6,4.46,rice,Compost,62.02,7.18,groundnut
3.0,75.06,10.82,19.07,64.4,5.06,117.96,Rabi,Ranchi,Loamy,2100.74,0.0,chickpea,DAP,48.27,8.13,groundnut
18.44,88.0,160.46,18.46,27.47,9.04,184.3,Rabi,Bokaro,Sandy,1998.02,3.16,wheat,None,19.51,1.69,maize
34.7,51.5,198.73,39.37,49.32,9.61,31.31,Rabi,Ranchi,Loamy,1498.07,6.01,millet,DAP,68.85,8.62,millet
34.77,82.16,45.7,36.26,77.61,7.63,119.57,Kharif,Ranchi,Sandy,3500.47,3.15,cotton,DAP,35.69,2.35,chickpea
103.87,14.8,34.21,25.89,57.28,3.3,140.44,Rabi,Bokaro,Sandy,2001.36,2.53,wheat,DAP,71.38,6.02,lentil
105.49,86.4,23.13,30.07,75.26,4.88,99.28,Rabi,Dhanbad,Sandy,1596.25,8.56,barley,None,31.58,0.44,barley
128.41,30.94,196.68,12.63,46.03,8.53,120.38,Rabi,Ranchi,Sandy,1601.04,7.64,barley,DAP,46.55,4.2,groundnut
67.71,79.09,86.28,17.7,56.46,7.12,55.96,Kharif,Hazaribagh,Clayey,1698.91,4.94,maize,Organic,58.63,6.14,sugarcane
40.6,140.85,205.07,33.33,86.5,9.96,156.66,Rabi,Ranchi,Loamy,1499.61,6.28,millet,DAP,70.55,7.51,maize
113.46,130.16,45.55,17.78,22.99,8.38,104.42,Rabi,Bokaro,Sandy,1597.32,0.0,barley,None,30.54,5.82,chickpea
62.29,4.04,10.08,29.83,81.55,11.54,205.94,Rabi,Dhanbad,Loamy,1498.3,2.42,millet,DAP,60.25,11.74,wheat
23.45,18.08,116.47,30.27,65.37,5.77,231.08,Rabi,Jamshedpur,Sandy,2001.93,3.06,wheat,Compost,53.9,9.76,millet
41.12,87.92,68.96,18.96,72.18,10.11,257.08,Zaid,Hazaribagh,Clayey,3000.07,3.53,sugarcane,DAP,37.29,10.44,chickpea
79.94,16.19,78.25,22.06,47.61,4.83,135.55,Kharif,Dhanbad,Loamy,1799.23,3.02,rice,Compost,31.9,8.27,millet
18.26,46.73,82.59,32.0,75.92,8.21,142.4,Rabi,Jamshedpur,Sandy,1999.77,0.0,wheat,Urea,25.59,13.96,chickpea
116.25,13.04,17.94,39.09,78.99,8.03,50.48,Zaid,Jamshedpur,Clayey,3000.98,4.77,sugarcane,None,46.95,7.59,groundnut
60.51,95.35,19.64,39.05,54.35,8.68,41.31,Kharif,Hazaribagh,Sandy,2200.88,5.09,groundnut,None,39.05,8.29,barley
64.22,28.82,66.33,33.34,66.29,6.46,179.98,Kharif,Jamshedpur,Loamy,1799.85,7.2,rice,DAP,59.42,3.98,rice
37.09,2.84,110.1,13.92,57.45,6.87,212.66,Kharif,Ranchi,Sandy,3502.19,2.42,cotton,Urea,69.55,1.19,barley
68.92,45.63,59.31,40.3,43.58,7.62,44.83,Rabi,Bokaro,Loamy,1501.94,2.26,millet,None,73.71,5.07,chickpea
2.78,19.24,7.77,20.68,25.07,0.36,246.01,Rabi,Hazaribagh,Sandy,2000.83,0.0,wheat,Compost,73.62,10.43,cotton
123.73,89.13,166.3,37.99,39.58,1.89,145.6,Rabi,Dhanbad,Sandy,2000.11,3.41,wheat,Organic,66.06,7.4,millet
50.92,142.48,150.48,32.98,87.85,7.95,231.56,Rabi,Hazaribagh,Sandy,2001.31,5.8,wheat,None,67.97,7.46,cotton
67.42,93.86,27.42,25.89,89.55,7.63,83.12,Kharif,Hazaribagh,Sandy,2200.63,2.78,groundnut,Organic,77.54,7.15,millet
112.62,30.38,168.06,28.84,28.07,9.61,276.12,Rabi,Jamshedpur,Loamy,2102.12,8.29,chickpea,Compost,52.17,4.8,cotton
136.81,37.63,103.44,21.47,53.33,5.35,185.04,Rabi,Dhanbad,Loamy,2101.8,3.49,chickpea,Organic,20.98,1.56,wheat
25.24,46.45,77.34,17.85,32.12,6.24,78.14,Rabi,Ranchi,Sandy,1997.96,4.29,wheat,Compost,58.58,6.21,wheat
62.6,140.97,197.0,34.33,83.68,6.52,63.58,Rabi,Dhanbad,Sandy,1997.83,1.27,wheat,Urea,63.42,8.81,barley
58.53,114.3,196.37,21.48,25.2,6.19,159.97,Zaid,Dhanbad,Clayey,2998.6,4.57,sugarcane,Organic,66.59,4.54,barley
121.31,72.2,32.09,19.88,77.09,7.71,215.02,Zaid,Hazaribagh,Clayey,3001.95,0.04,sugarcane,Urea,52.89,7.78,rice
72.51,115.87,48.6,19.26,32.5,7.48,156.86,Rabi,Hazaribagh,Sandy,1596.85,5.39,barley,Compost,60.76,5.15,sugarcane
135.0,8.69,159.91,30.88,51.98,11.42,193.79,Rabi,Dhanbad,Sandy,2000.79,5.45,wheat,DAP,26.12,9.03,maize
101.14,53.79,142.74,33.26,74.16,5.61,97.57,Rabi,Jamshedpur,Loamy,1900.73,6.72,lentil,Urea,47.11,9.18,lentil
100.54,106.91,185.07,29.85,86.74,7.12,72.32,Rabi,Jamshedpur,Sandy,2002.33,1.96,wheat,Organic,58.97,8.8,lentil
85.78,48.84,130.4,31.52,42.65,4.64,92.58,Rabi,Ranchi,Sandy,1600.36,4.32,barley,Urea,54.93,5.29,groundnut
16.22,114.1,142.71,17.65,52.72,3.93,259.68,Rabi,Bokaro,Sandy,1597.31,5.13,barley,DAP,24.3,5.17,lentil
2.89,109.96,62.18,17.01,38.89,6.7,43.01,Rabi,Jamshedpur,Sandy,1998.08,4.88,wheat,None,54.72,8.27,barley
133.68,113.46,31.86,24.14,31.58,8.95,228.68,Kharif,Ranchi,Loamy,1797.64,2.27,rice,Urea,40.66,3.59,wheat
18.78,112.62,145.09,15.56,49.73,3.77,262.67,Rabi,Bokaro,Sandy,1598.92,0.0,barley,DAP,21.61,5.42,lentil
108.01,58.68,42.91,20.38,35.68,7.19,131.76,Kharif,Hazaribagh,Sandy,3499.63,4.69,cotton,None,46.24,7.81,barley
139.24,123.85,125.03,22.62,29.68,4.72,93.39,Rabi,Hazaribagh,Loamy,1897.67,3.7,lentil,Urea,23.42,5.77,barley
47.28,26.07,160.91,37.56,61.91,5.11,277.1,Kharif,Dhanbad,Clayey,1702.94,2.87,maize,Organic,52.76,6.38,rice
103.76,25.07,24.97,19.12,33.09,6.27,100.35,Rabi,Bokaro,Sandy,1597.35,5.53,barley,DAP,31.66,8.67,lentil
124.62,89.19,167.37,36.31,41.01,3.95,144.92,Rabi,Dhanbad,Sandy,2002.69,3.91,wheat,Organic,69.43,9.53,millet
56.96,115.82,199.18,21.71,27.73,4.19,160.09,Zaid,Dhanbad,Clayey,3002.37,1.36,sugarcane,Organic,63.53,6.0,barley
87.74,88.25,54.56,27.39,38.31,4.54,170.0,Kharif,Bokaro,Clayey,1701.8,0.14,maize,None,60.38,10.66,wheat
113.78,95.75,186.13,30.2,53.3,4.45,219.19,Kharif,Dhanbad,Loamy,1798.61,1.74,rice,Urea,41.61,9.1,groundnut
64.81,59.58,42.26,23.42,74.24,5.65,50.83,Kharif,Bokaro,Loamy,1800.68,8.79,rice,Urea,64.77,6.9,barley
12.97,85.49,172.04,36.27,72.38,3.95,214.75,Kharif,Ranchi,Sandy,2197.45,5.45,groundnut,Compost,24.6,6.64,maize
130.49,72.65,47.52,31.62,42.87,7.14,184.58,Rabi,Dhanbad,Loamy,2101.82,4.38,chickpea,Organic,19.81,5.98,lentil
38.88,86.55,50.78,20.42,86.36,6.72,285.37,Rabi,Hazaribagh,Loamy,1899.85,3.64,lentil,Organic,63.54,10.18,sugarcane
30.26,42.3,163.23,20.48,66.54,7.35,126.02,Kharif,Hazaribagh,Loamy,1799.18,3.51,rice,Compost,75.0,5.6,chickpea
39.17,83.04,45.45,17.3,84.42,7.39,284.39,Rabi,Hazaribagh,Loamy,1897.55,6.33,lentil,Organic,70.32,6.79,sugarcane
39.51,37.94,164.26,29.14,79.32,6.24,63.76,Rabi,Dhanbad,Loamy,2095.04,3.02,chickpea,DAP,48.81,8.31,sugarcane
14.98,64.26,70.45,28.05,43.5,7.74,121.75,Kharif,Ranchi,Loamy,1797.92,5.15,rice,Organic,62.95,5.5,sugarcane
20.57,140.98,160.9,18.87,60.45,5.54,283.59,Kharif,Bokaro,Sandy,2202.23,3.3,groundnut,Organic,22.96,7.77,wheat
21.05,115.27,158.68,42.22,32.99,6.31,46.54,Rabi,Bokaro,Sandy,1599.19,7.88,barley,Compost,23.3,4.07,wheat
0.05,22.84,200.16,22.88,32.05,6.65,273.2,Kharif,Dhanbad,Loamy,1799.66,5.48,rice,DAP,50.69,13.07,wheat
